id,source,url,headline,abstract,img_url,publish_time
kr36_news|3919217744555395,kr36_news,https://36kr.com/p/3919217744555395,国产大模型到底在多大程度上冲击了Anthropic?,"最近三个月，至少出现了四个""Claude杀手”，在商业上的影响又如何呢？",https://img.36krcdn.com/hsossms/20260731/v2_c2bded6594df45c8a1d642e13b4cdf06@5888275@ai_oswg962378oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-07-31 17:54:28
pingwest_news|316096,pingwest_news,https://www.pingwest.com/w/316096,从武术教练到AI创作者，他用灵珠创作了160个热门应用,,,2026-07-31 17:48:11
kr36_news|3919319636290946,kr36_news,https://36kr.com/p/3919319636290946,GPT-5.6大降价：Luna输入价比DeepSeek还便宜，DeepSeek V4正式版紧跟上线,GPT-5.6 Luna降到0.2美元/百万Token，比DeepSeek还便宜，开发者狂喜。,https://img.36krcdn.com/hsossms/20260731/v2_0a216a955bbb49ecb2b5194797e3c550@5888275@ai_oswg1012410oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-07-31 17:46:26
wscn_news|3778426,wscn_news,https://wallstreetcn.com/articles/3778426,DeepSeek-V4-Flash正式版来了！Agent能力大幅升级，Harness能力即将亮相,DeepSeek-V4-Flash正式版API开启公测，Agent能力大幅升级，模型架构未变，仅靠后训练实现性能跨越式提升。原生支持Responses API，并可接入OpenAI开源的Codex，提升代码开发效率。200B轻量级模型性价比突出，引发开发者热议。V4-Pro正式版也即将发布。,https://wpimg-wscn.awtmt.com/a995a25f-17bc-44e4-bb25-a5ac884e8afe.png,2026-07-31 17:32:27
qbitai_news|464328,qbitai_news,https://www.qbitai.com/2026/07/464328.html,SIGGRAPH时间检验奖揭晓：这项研究，提前十年押中了物理AI,开源项目GitHub狂揽8000+Star,https://www.qbitai.com/wp-content/uploads/2026/07/f595ce055bbf098b38a08fdc90fb5203.webp,2026-07-31 17:11:32
tmtpost_news|8086973,tmtpost_news,https://www.tmtpost.com/8086973.html,AI办公没有超级入口,AI办公还需要一个软件吗？,https://images.tmtpost.com/uploads/images/2026/07/20260731170124196.png,2026-07-31 17:02:58
wscn_news|3778417,wscn_news,https://wallstreetcn.com/articles/3778417,60小时击穿后量子密码：AI独自改写密码学的时刻,Claude Mythos Preview仅用60小时便攻克两项密码学难题，并发现数千个零日漏洞，其中包括OpenBSD沉睡27年的安全缺陷。相比之下，人类验证这些发现耗时近一个月，“发现快、验证慢”的新瓶颈开始显现。这也是AI首次在密码学基础理论上实现原创突破，意味着密码安全攻防正加速进入AI时代。,https://wpimg-wscn.awtmt.com/8840a993-8f3e-4440-9400-7c7affa0bf69.jpeg,2026-07-31 16:59:46
kr36_news|3919225763540611,kr36_news,https://36kr.com/p/3919225763540611,开云的转折：在中国，做一个AI乐观派,真正的创意灵感，算法仍然做不来。,https://img.36krcdn.com/hsossms/20260731/v2_d10f10ad1107404e9beb13afded4bacd@394564713_oswg499979oswg600oswg400_img_png,2026-07-31 16:58:59
qbitai_news|464329,qbitai_news,https://www.qbitai.com/2026/07/464329.html,刚刚，即梦 Seedance 2.5来了！我狂测测测测……,行业独家的30s视频原生直出,https://www.qbitai.com/wp-content/uploads/2026/07/d5e21980bba787ac68981d95537537b8.jpeg,2026-07-31 16:48:22
kr36_news|3919089423521670,kr36_news,https://36kr.com/p/3919089423521670,飞书“出嫁”豆包、腾讯推“人机双写”：大厂AI办公终于想起要收费了,BAT殊途同归，Agent成为新牌桌，但收费才是硬道理,https://img.36krcdn.com/hsossms/20260731/v2_1e063c09fd89471a9012b2089da814ea@5888275@ai_oswg1074354oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-07-31 16:44:45
